match_id,date,season,tournament_name,is_worldcup,match_stage,team1,team2,venue,city,toss_winner,toss_decision,winner,result_type,format,innings1_team,innings1_runs,innings1_wkts,innings1_overs,innings2_team,innings2_runs,innings2_wkts,innings2_overs,year,month,batting_first,chasing_team,first_innings_score,second_innings_score,match_result,elo_team1,elo_team2,elo_diff,team1_form_5,team2_form_5,team1_form_10,team2_form_10,h2h_win_pct
-796694643,2025-08-10,2025,Viking Cup,0,Final,Norway,Austria,"Botkyrka Cricket Center, Stockholm",Stockholm,Austria,field,Austria,unknown,T20,Norway,105,10,20.3,Austria,106,2,12.8,2025,8,Norway,Austria,105.0,106.0,completed,1527.80172090558,1686.41832724914,-158.616606343561,0.6,0.9,0.7,0.95,0.333333333333333
-831885475,2025-08-10,2025,South Africa tour of Australia,0,Unknown,Australia,South Africa,"Marrara Stadium, Darwin",Darwin,South Africa,field,Australia,unknown,T20,Australia,178,10,21.2,South Africa,161,9,20.7,2025,8,Australia,South Africa,178.0,161.0,completed,1972.22454232379,1652.81433480497,319.410207518818,1.0,0.4,1.0,0.5,0.833333333333333
-861473414,2025-08-10,2025,Pakistan Women tour of Ireland,0,Unknown,Ireland,Pakistan,"Clontarf Cricket Club Ground, Dublin",Dublin,Ireland,bat,Pakistan,unknown,T20,Ireland,155,4,20.5,Pakistan,156,2,18.3,2025,8,Ireland,Pakistan,155.0,156.0,completed,1714.79308586728,1575.29269741012,139.500388457155,1.0,0.4,0.7,0.5,0.384615384615385
-765544498,2025-08-12,2025,South Africa tour of Australia,0,Unknown,South Africa,Australia,"Marrara Stadium, Darwin",Darwin,Australia,field,South Africa,unknown,T20,South Africa,218,7,21.0,Australia,165,10,19.3,2025,8,South Africa,Australia,218.0,165.0,completed,1648.42366871409,1976.61520841467,-328.191539700577,0.2,1.0,0.4,1.0,0.153846153846154
3386011290,2025-08-13,2025,Cambodia Women tour of Singapore,0,Unknown,Singapore,Cambodia,Singapore National Cricket Ground,Singapore,Singapore,bat,Singapore,unknown,T20,Singapore,151,3,23.8,Cambodia,26,10,11.5,2025,8,Singapore,Cambodia,151.0,26.0,completed,1337.36877377064,1420.13685310312,-82.7680793324778,0.2,0.6,0.35,0.4,0.8
6036139912,2025-08-14,2025,Cambodia Women tour of Singapore,0,Unknown,Singapore,Cambodia,Singapore National Cricket Ground,Singapore,Singapore,bat,Singapore,unknown,T20,Singapore,148,7,23.2,Cambodia,34,10,14.3,2025,8,Singapore,Cambodia,148.0,34.0,completed,1357.10987990435,1400.39574696942,-43.2858670650764,0.4,0.4,0.35,0.4,0.833333333333333
1013567448,2025-08-14,2025,Papua New Guinea tour of Guernsey,0,Unknown,Guernsey,Papua New Guinea,"King George V Sports Ground, Castel",Castel,Papua New Guinea,field,Papua New Guinea,unknown,T20,Guernsey,165,6,20.2,Papua New Guinea,168,4,19.8,2025,8,Guernsey,Papua New Guinea,165.0,168.0,completed,1514.46915525301,1602.99107652908,-88.5219212760676,0.0,0.8,0.4,0.45,0.5
7424482232,2025-08-16,2025,South Africa tour of Australia,0,Unknown,South Africa,Australia,"Cazaly's Stadium, Cairns",Cairns,Australia,field,Australia,unknown,T20,South Africa,172,7,20.3,Australia,173,8,20.7,2025,8,South Africa,Australia,172.0,173.0,completed,1676.22100759292,1948.81786953584,-272.59686194292,0.4,0.8,0.4,0.9,0.214285714285714
-390545028,2025-08-16,2025,Cambodia Women tour of Singapore,0,Unknown,Singapore,Cambodia,Singapore National Cricket Ground,Singapore,Cambodia,field,Singapore,unknown,T20,Singapore,171,4,25.2,Cambodia,69,7,22.0,2025,8,Singapore,Cambodia,171.0,69.0,completed,1375.09301769151,1382.41260918226,-7.31959149075442,0.6,0.2,0.4,0.4,0.857142857142857
-791540141,2025-08-17,2025,Norway Tri-Nation T20I Series,0,Unknown,Norway,Hungary,"Stubberudmyra Cricket Ground, Oslo",Oslo,Norway,bat,Norway,unknown,T20,Norway,172,8,21.3,Hungary,140,8,21.2,2025,8,Norway,Hungary,172.0,140.0,completed,1518.63781971729,1488.2699863335,30.3678333837906,0.6,0.6,0.6,0.6,0.5
-252021567,2025-08-17,2025,Norway Tri-Nation T20I Series,0,Unknown,Sweden,Hungary,"Stubberudmyra Cricket Ground, Oslo",Oslo,Hungary,field,Sweden,unknown,T20,Sweden,204,5,21.0,Hungary,125,8,20.7,2025,8,Sweden,Hungary,204.0,125.0,completed,1435.75852568811,1473.66492622094,-37.906400532836,0.2,0.6,0.2,0.6,0.5
-273390300,2025-08-17,2025,Norway Tri-Nation T20I Series,0,Unknown,Sweden,Norway,"Stubberudmyra Cricket Ground, Oslo",Oslo,Sweden,bat,Norway,unknown,T20,Sweden,136,9,20.3,Norway,137,7,19.7,2025,8,Sweden,Norway,136.0,137.0,completed,1453.49728627164,1533.24287982985,-79.7455935582088,0.2,0.6,0.2,0.6,0.25
-600800342,2025-08-20,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Netherlands,Italy,"Hazelaarweg, Rotterdam",Rotterdam,Italy,field,Netherlands,unknown,T20,Netherlands,157,7,22.0,Italy,114,8,21.7,2025,8,Netherlands,Italy,157.0,114.0,completed,1706.15289437408,1705.1196429348,1.03325143928578,0.6,0.8,0.65,0.9,1.0
-514770291,2025-08-20,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Germany,Ireland,"Hazelaarweg, Rotterdam",Rotterdam,Germany,bat,Ireland,unknown,T20,Germany,62,10,19.5,Ireland,63,0,8.0,2025,8,Germany,Ireland,62.0,63.0,completed,1559.35548730639,1692.69318202617,-133.337694719775,0.4,0.8,0.6,0.6,0.0
1619663990,2025-08-21,2025,Czech Republic tour of Romania,0,Unknown,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,bat,Romania,unknown,T20,Romania,176,4,23.0,Czech Republic,158,10,19.7,2025,8,Romania,Czech Republic,176.0,158.0,completed,1560.47539523418,1359.23290025792,201.242494976259,0.5,0.0,0.65,0.0,1.0
-646609787,2025-08-21,2025,Czech Republic tour of Romania,0,Unknown,Czech Republic,Romania,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Romania,field,Czech Republic,unknown,T20,Czech Republic,149,9,24.0,Romania,131,8,21.0,2025,8,Czech Republic,Romania,149.0,131.0,completed,1351.58650135673,1568.12179413537,-216.535292778642,0.0,0.5,0.0,0.65,0.0
-359408354,2025-08-21,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Germany,Italy,"Hazelaarweg, Rotterdam",Rotterdam,Italy,field,Italy,unknown,T20,Germany,113,6,21.7,Italy,117,6,18.0,2025,8,Germany,Italy,113.0,117.0,completed,1549.21121283633,1689.16722578175,-139.956012945418,0.4,0.6,0.5,0.8,0.2
-606921489,2025-08-21,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Netherlands,Ireland,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,bat,Ireland,unknown,T20,Netherlands,137,6,21.8,Ireland,141,2,20.0,2025,8,Netherlands,Ireland,137.0,141.0,completed,1722.10531152713,1702.83745649623,19.2678550308995,0.8,0.8,0.65,0.65,0.266666666666667
-386165812,2025-08-22,2025,Czech Republic tour of Romania,0,Unknown,Romania,Czech Republic,"Moara Vlasiei Cricket Ground, Ilfov County",Ilfov County,Czech Republic,field,Romania,unknown,T20,Romania,195,4,21.3,Czech Republic,170,7,22.5,2025,8,Romania,Czech Republic,195.0,170.0,completed,1543.26773087781,1376.44056461429,166.827166263524,0.5,0.2,0.55,0.1,0.75
-290373719,2025-08-23,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Ireland,Italy,"Hazelaarweg, Rotterdam",Rotterdam,Italy,field,Ireland,unknown,T20,Ireland,166,4,21.7,Italy,103,7,20.8,2025,8,Ireland,Italy,166.0,103.0,completed,1719.72386547587,1699.04939834039,20.6744671354843,0.8,0.6,0.75,0.8,1.0
-800698674,2025-08-23,2025,Belgium tour of Austria,0,Unknown,Belgium,Austria,"Velden Cricket Ground, Latschach",Latschach,Austria,field,Austria,unknown,T20,Belgium,215,4,21.7,Austria,216,4,20.7,2025,8,Belgium,Austria,215.0,216.0,completed,1509.13980721303,1695.58222843744,-186.44242122441,0.8,0.9,0.5,0.95,0.0
-627244695,2025-08-23,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Netherlands,Germany,"Hazelaarweg, Rotterdam",Rotterdam,Germany,field,Netherlands,unknown,T20,Netherlands,255,3,23.2,Germany,53,10,19.8,2025,8,Netherlands,Germany,255.0,53.0,completed,1705.21890254749,1539.32904027768,165.889862269808,0.6,0.2,0.55,0.4,1.0
-641522204,2025-08-23,2025,Belgium tour of Austria,0,Unknown,Austria,Belgium,"Velden Cricket Ground, Latschach",Latschach,Austria,bat,Austria,unknown,T20,Austria,211,4,19.0,Belgium,182,8,17.8,2025,8,Austria,Belgium,211.0,182.0,completed,1703.73537192389,1500.98666372657,202.748708197323,0.9,0.8,0.95,0.5,1.0
-832328652,2025-08-24,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Italy,Netherlands,"Hazelaarweg, Rotterdam",Rotterdam,Italy,bat,Netherlands,unknown,T20,Italy,86,9,21.0,Netherlands,90,3,16.2,2025,8,Italy,Netherlands,86.0,90.0,completed,1684.00037055289,1714.11146808057,-30.111097527684,0.4,0.8,0.7,0.65,0.0
5199038525,2025-08-24,2025,Belgium tour of Austria,0,Unknown,Belgium,Austria,"Velden Cricket Ground, Latschach",Latschach,Austria,field,Austria,unknown,T20,Belgium,154,10,21.8,Austria,155,6,19.0,2025,8,Belgium,Austria,154.0,155.0,completed,1493.39060650681,1711.33142914365,-217.940822636838,0.4,1.0,0.5,0.95,0.0
-616657956,2025-08-24,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Ireland,Germany,"Hazelaarweg, Rotterdam",Rotterdam,Ireland,bat,Ireland,unknown,T20,Ireland,223,1,22.0,Germany,44,8,21.5,2025,8,Ireland,Germany,223.0,44.0,completed,1734.77289326338,1530.43647474461,204.336418518773,0.8,0.2,0.8,0.4,1.0
-570491307,2025-08-26,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Germany,Italy,"Hazelaarweg, Rotterdam",Rotterdam,Italy,field,Italy,unknown,T20,Germany,108,4,21.8,Italy,109,3,14.8,2025,8,Germany,Italy,108.0,109.0,completed,1522.89323541171,1669.38357643103,-146.490341019322,0.2,0.2,0.3,0.6,0.181818181818182
6736830612,2025-08-26,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Netherlands,Ireland,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,bat,Ireland,unknown,T20,Netherlands,110,10,21.2,Ireland,111,3,19.3,2025,8,Netherlands,Ireland,110.0,111.0,completed,1728.72826220243,1742.31613259628,-13.5878703938563,0.8,0.8,0.7,0.9,0.25
-122203452,2025-08-27,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Ireland,Italy,"Hazelaarweg, Rotterdam",Rotterdam,Ireland,bat,Ireland,unknown,T20,Ireland,175,6,21.0,Italy,142,9,19.8,2025,8,Ireland,Italy,175.0,142.0,completed,1757.69070687383,1679.01069109121,78.6800157826212,1.0,0.4,0.9,0.6,1.0
-114179051,2025-08-27,2025,ICC Women's T20 World Cup Europe Division 1 Qualifier,1,Unknown,Netherlands,Germany,"Hazelaarweg, Rotterdam",Rotterdam,Netherlands,bat,Netherlands,unknown,T20,Netherlands,175,4,21.3,Germany,110,1,21.3,2025,8,Netherlands,Germany,175.0,110.0,completed,1713.35368792488,1513.26612075153,200.087567173355,0.6,0.0,0.6,0.2,1.0
5396279942,2025-08-29,2025,Nordic Women T20 Cup,0,Unknown,Sweden,Norway,Albertslund Cricket Club,Copenhagen,Norway,field,Sweden,unknown,T20,Sweden,175,4,24.5,Norway,81,9,25.0,2025,8,Sweden,Norway,175.0,81.0,completed,1441.10654667553,1545.63361942596,-104.527072750425,0.2,0.8,0.3,0.7,0.2
-442273741,2025-08-29,2025,Nordic Women T20 Cup,0,Unknown,Finland,Germany,"Ishoj Cricket Club, Vejledalen",Ishoj,Finland,bat,Germany,unknown,T20,Finland,102,3,22.3,Germany,103,2,14.7,2025,8,Finland,Germany,102.0,103.0,completed,1425.75758089611,1505.58096633808,-79.82338544197,0.2,0.0,0.4,0.2,0.5
-749961550,2025-08-30,2025,Nordic Women T20 Cup,0,Unknown,Sweden,Denmark,Albertslund Cricket Club,Copenhagen,Denmark,field,Sweden,unknown,T20,Sweden,94,9,22.7,Denmark,87,9,23.2,2025,8,Sweden,Denmark,94.0,87.0,completed,1461.78003661305,1524.68383213598,-62.9037955229271,0.4,0.8,0.4,0.8,0.666666666666667
3497674913,2025-08-30,2025,United Arab Emirates T20I Tri-Series,0,Unknown,Pakistan,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,Pakistan,unknown,T20,Pakistan,207,10,20.8,United Arab Emirates,176,8,20.8,2025,8,Pakistan,United Arab Emirates,207.0,176.0,completed,1597.39260125124,1702.01817371314,-104.625572461905,0.4,0.6,0.5,0.5,1.0
7494412478,2025-08-30,2025,Nordic Women T20 Cup,0,Unknown,Germany,Norway,"Ishoj Cricket Club, Vejledalen",Ishoj,Germany,bat,Germany,unknown,T20,Germany,161,3,23.2,Norway,83,10,22.5,2025,8,Germany,Norway,161.0,83.0,completed,1517.96830595304,1524.96012948843,-6.99182353539641,0.2,0.6,0.2,0.6,0.5
-100690662,2025-08-30,2025,Nordic Women T20 Cup,0,Unknown,Finland,Denmark,Albertslund Cricket Club,Copenhagen,Finland,bat,Denmark,unknown,T20,Finland,95,4,22.5,Denmark,99,3,18.0,2025,8,Finland,Denmark,95.0,99.0,completed,1413.37024128115,1505.81824809176,-92.4480068106141,0.2,0.8,0.4,0.8,0.2
2689042452,2025-08-30,2025,Switzerland tour of Guernsey,0,Unknown,Switzerland,Guernsey,"King George V Sports Ground, Castel",Castel,Guernsey,field,No Result,no result,T20,Switzerland,83,3,14.2,N/A,0,0,0.0,2025,8,Switzerland,Guernsey,83.0,0.0,no result,1583.68535975271,1502.45976016135,81.2255995913627,1.0,0.0,0.6,0.3,0.5
-347405175,2025-08-30,2025,Switzerland tour of Guernsey,0,Unknown,Guernsey,Switzerland,"King George V Sports Ground, Castel",Castel,Switzerland,field,No Result,no result,T20,Guernsey,154,4,20.5,Switzerland,16,1,2.3,2025,8,Guernsey,Switzerland,154.0,16.0,no result,1506.13364665838,1580.01147325568,-73.8778265972999,0.0,1.0,0.3,0.6,0.5
5829207133,2025-08-30,2025,Netherlands tour of Bangladesh,0,Unknown,Netherlands,Bangladesh,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,Bangladesh,unknown,T20,Netherlands,136,8,20.5,Bangladesh,138,2,14.2,2025,8,Netherlands,Bangladesh,136.0,138.0,completed,1721.03884233833,1575.00775766181,146.031084676521,0.6,0.8,0.7,0.4,0.0
-574940946,2025-08-30,2025,Nordic Women T20 Cup,0,Unknown,Finland,Norway,"Ishoj Cricket Club, Vejledalen",Ishoj,Norway,field,Norway,unknown,T20,Finland,66,10,16.5,Norway,67,9,23.0,2025,8,Finland,Norway,66.0,67.0,completed,1401.52991823742,1508.63818757424,-107.108269336819,0.2,0.6,0.4,0.6,0.333333333333333
7728804566,2025-08-31,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Zimbabwe,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Zimbabwe,unknown,T20,Zimbabwe,133,5,22.5,Namibia,101,8,20.3,2025,8,Zimbabwe,Namibia,133.0,101.0,completed,1546.963139214,1646.61359612866,-99.6504569146641,0.0,0.6,0.2,0.6,0.521739130434783
-798612061,2025-08-31,2025,Nordic Women T20 Cup,0,Unknown,Germany,Denmark,"Ishoj Cricket Club, Vejledalen",Ishoj,Germany,bat,Germany,unknown,T20,Germany,131,7,22.7,Denmark,67,10,21.0,2025,8,Germany,Denmark,131.0,67.0,completed,1534.29024786723,1517.65857113549,16.6316767317412,0.4,0.6,0.3,0.7,1.0
-413445630,2025-08-31,2025,Women's ICC T20 Tri-Series,0,Unknown,Isle of Man,Brazil,"New Farnley CC, Leeds",Leeds,Brazil,field,Brazil,unknown,T20,Isle of Man,37,10,13.2,Brazil,40,0,4.5,2025,8,Isle of Man,Brazil,37.0,40.0,completed,1542.36822864352,1463.39503537717,78.9731932663437,0.2,0.4,0.5,0.5,0.5
6791690603,2025-08-31,2025,Nordic Women T20 Cup,0,Unknown,Norway,Denmark,Albertslund Cricket Club,Copenhagen,Norway,bat,Denmark,unknown,T20,Norway,80,8,22.8,Denmark,82,3,16.3,2025,8,Norway,Denmark,80.0,82.0,completed,1519.85620823245,1502.42390365171,17.4323045807396,0.6,0.6,0.6,0.7,0.2
-816608390,2025-08-31,2025,Nordic Women T20 Cup,0,Unknown,Sweden,Finland,Albertslund Cricket Club,Copenhagen,Sweden,bat,Sweden,unknown,T20,Sweden,161,5,24.8,Finland,88,7,24.5,2025,8,Sweden,Finland,161.0,88.0,completed,1480.64562065727,1390.31189757921,90.3337230780653,0.6,0.2,0.4,0.3,0.5
7832857233,2025-08-31,2025,Nordic Women T20 Cup,0,Unknown,Germany,Sweden,"Ishoj Cricket Club, Vejledalen",Ishoj,Germany,bat,Germany,unknown,T20,Germany,164,4,24.0,Sweden,90,10,19.7,2025,8,Germany,Sweden,164.0,90.0,completed,1549.52491535101,1492.57687185433,56.948043496679,0.4,0.6,0.3,0.4,1.0
4654875910,2025-08-31,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Tanzania,Uganda,"High Performance Oval, Windhoek",Windhoek,Uganda,field,Tanzania,unknown,T20,Tanzania,121,7,22.0,Uganda,120,5,20.2,2025,8,Tanzania,Uganda,121.0,120.0,completed,1610.44523913029,1783.25857624269,-172.813337112397,0.6,1.0,0.7,0.8,0.222222222222222
9994626721,2025-08-31,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Kenya,Rwanda,"High Performance Oval, Windhoek",Windhoek,Kenya,bat,Rwanda,unknown,T20,Kenya,103,6,20.5,Rwanda,106,4,19.7,2025,8,Kenya,Rwanda,103.0,106.0,completed,1591.87770130575,1523.89573398708,67.9819673186678,0.4,0.4,0.4,0.6,0.666666666666667
-208932049,2025-08-31,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Nigeria,Sierra Leone,"Namibia Cricket Ground, Windhoek",Windhoek,Sierra Leone,field,Nigeria,unknown,T20,Nigeria,182,3,20.5,Sierra Leone,86,8,21.5,2025,8,Nigeria,Sierra Leone,182.0,86.0,completed,1532.50917301252,1486.37595216306,46.1332208494605,0.0,0.8,0.3,0.5,0.916666666666667
-431083329,2025-09-01,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Tanzania,Kenya,"High Performance Oval, Windhoek",Windhoek,Tanzania,bat,Tanzania,unknown,T20,Tanzania,125,8,21.3,Kenya,95,10,21.5,2025,9,Tanzania,Kenya,125.0,95.0,completed,1633.80631736441,1572.78636718788,61.0199501765276,0.8,0.2,0.7,0.4,0.571428571428571
-622045242,2025-09-01,2025,Netherlands tour of Bangladesh,0,Unknown,Netherlands,Bangladesh,Sylhet International Cricket Stadium,Sylhet,Bangladesh,field,Bangladesh,unknown,T20,Netherlands,103,10,18.2,Bangladesh,104,1,14.2,2025,9,Netherlands,Bangladesh,103.0,104.0,completed,1698.68376058447,1597.36283941567,101.320921168799,0.6,0.8,0.6,0.5,0.0
7693266447,2025-09-01,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Nigeria,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Nigeria,bat,Namibia,unknown,T20,Nigeria,70,10,19.0,Namibia,71,2,9.8,2025,9,Nigeria,Namibia,70.0,71.0,completed,1546.39705807131,1626.14635418455,-79.7492961132348,0.2,0.6,0.4,0.6,0.285714285714286
-660486873,2025-09-01,2025,Women's ICC T20 Tri-Series,0,Unknown,Brazil,Isle of Man,"New Farnley CC, Leeds",Leeds,Brazil,bat,Brazil,unknown,T20,Brazil,145,6,21.8,Isle of Man,40,10,14.5,2025,9,Brazil,Isle of Man,145.0,40.0,completed,1482.9705185747,1522.79274544599,-39.8222268712887,0.6,0.2,0.6,0.4,1.0
-839538857,2025-09-01,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Sierra Leone,Zimbabwe,"Namibia Cricket Ground, Windhoek",Windhoek,Sierra Leone,bat,Zimbabwe,unknown,T20,Sierra Leone,93,9,22.0,Zimbabwe,94,0,12.5,2025,9,Sierra Leone,Zimbabwe,93.0,94.0,completed,1472.48806710427,1567.43038115811,-94.9423140538374,0.6,0.2,0.5,0.2,0.5
5781452027,2025-09-01,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Rwanda,Uganda,"High Performance Oval, Windhoek",Windhoek,Rwanda,bat,Uganda,unknown,T20,Rwanda,114,10,19.8,Uganda,116,2,17.2,2025,9,Rwanda,Uganda,114.0,116.0,completed,1542.98706810495,1759.89749800857,-216.910429903626,0.6,0.8,0.6,0.7,0.0416666666666667
-600689923,2025-09-02,2025,Women's ICC T20 Tri-Series,0,Unknown,Jersey,Isle of Man,"New Farnley CC, Leeds",Leeds,Isle of Man,field,Isle of Man,unknown,T20,Jersey,115,7,21.8,Isle of Man,116,3,15.5,2025,9,Jersey,Isle of Man,115.0,116.0,completed,1619.75842355294,1504.96685283225,114.791570720686,0.8,0.0,0.6,0.4,1.0
6672928666,2025-09-03,2025,Sri Lanka tour of Zimbabwe,0,Unknown,Zimbabwe,Sri Lanka,Harare Sports Club,Harare,Sri Lanka,field,Sri Lanka,unknown,T20,Zimbabwe,175,7,21.2,Sri Lanka,177,6,19.8,2025,9,Zimbabwe,Sri Lanka,175.0,177.0,completed,1579.1638022811,1647.00636659567,-67.8425643145647,0.4,0.3,0.2,0.35,0.333333333333333
-664710336,2025-09-03,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Tanzania,Rwanda,"Namibia Cricket Ground, Windhoek",Windhoek,Rwanda,field,Tanzania,unknown,T20,Tanzania,123,4,21.2,Rwanda,105,8,21.0,2025,9,Tanzania,Rwanda,123.0,105.0,completed,1647.02478563426,1535.8531095953,111.171676038962,0.8,0.4,0.8,0.5,0.933333333333333
8315492500,2025-09-03,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Namibia,Sierra Leone,"High Performance Oval, Windhoek",Windhoek,Namibia,bat,Namibia,unknown,T20,Namibia,228,1,21.0,Sierra Leone,76,10,21.3,2025,9,Namibia,Sierra Leone,228.0,76.0,completed,1638.53693194857,1460.75464598128,177.782285967287,0.6,0.4,0.6,0.5,1.0
3520809410,2025-09-03,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Kenya,Uganda,"Namibia Cricket Ground, Windhoek",Windhoek,Uganda,field,Uganda,unknown,T20,Kenya,107,8,20.3,Uganda,108,2,19.5,2025,9,Kenya,Uganda,107.0,108.0,completed,1559.56789891803,1767.03145651822,-207.463557600199,0.2,0.8,0.4,0.8,0.25
-764962275,2025-09-03,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Unknown,Nigeria,Zimbabwe,"High Performance Oval, Windhoek",Windhoek,Nigeria,bat,Zimbabwe,unknown,T20,Nigeria,90,10,20.5,Zimbabwe,93,0,15.0,2025,9,Nigeria,Zimbabwe,90.0,93.0,completed,1534.00648030729,1566.24895582035,-32.2424755130544,0.2,0.4,0.3,0.2,0.0
2694922950,2025-09-03,2025,Netherlands tour of Bangladesh,0,Unknown,Bangladesh,Netherlands,Sylhet International Cricket Stadium,Sylhet,Netherlands,field,No Result,no result,T20,Bangladesh,164,4,19.0,N/A,0,0,0.0,2025,9,Bangladesh,Netherlands,164.0,0.0,no result,1617.90091661481,1678.14568338534,-60.2447667705374,0.8,0.4,0.6,0.6,1.0
9111508828,2025-09-04,2025,United Arab Emirates T20I Tri-Series,0,Unknown,Pakistan,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,Pakistan,bat,Pakistan,unknown,T20,Pakistan,171,5,20.3,United Arab Emirates,140,7,20.3,2025,9,Pakistan,United Arab Emirates,171.0,140.0,completed,1618.07023991344,1681.34053505093,-63.2702951374863,0.6,0.6,0.5,0.5,1.0
2384338623,2025-09-04,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Semi Final,Tanzania,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Tanzania,bat,Namibia,unknown,T20,Tanzania,75,8,20.5,Namibia,77,2,14.2,2025,9,Tanzania,Namibia,75.0,77.0,completed,1658.07299599832,1646.99665080721,11.0763451911068,1.0,0.6,0.8,0.6,0.333333333333333
-256463062,2025-09-04,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,Semi Final,Uganda,Zimbabwe,"Namibia Cricket Ground, Windhoek",Windhoek,Zimbabwe,field,Zimbabwe,unknown,T20,Uganda,119,7,21.0,Zimbabwe,120,5,18.5,2025,9,Uganda,Zimbabwe,119.0,120.0,completed,1774.47141093242,1580.76838278472,193.703028147699,0.8,0.6,0.9,0.3,0.142857142857143
7580092388,2025-09-04,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,5th Place Play-Off,Kenya,Nigeria,"High Performance Oval, Windhoek",Windhoek,Kenya,bat,Kenya,unknown,T20,Kenya,105,7,20.3,Nigeria,98,10,18.8,2025,9,Kenya,Nigeria,105.0,98.0,completed,1552.12794450383,1519.48705334292,32.6408911609094,0.2,0.2,0.3,0.2,0.785714285714286
-575849348,2025-09-04,2025,ICC Women's T20 World Cup Africa Region Division One Qualifier,1,5th Place Play-Off,Rwanda,Sierra Leone,"High Performance Oval, Windhoek",Windhoek,Rwanda,bat,Rwanda,unknown,T20,Rwanda,162,5,21.8,Sierra Leone,112,6,20.8,2025,9,Rwanda,Sierra Leone,162.0,112.0,completed,1524.80489923124,1452.29492712263,72.5099721086028,0.4,0.2,0.5,0.4,0.8
-922235945,2025-09-05,2025,Japan Women tour of Fiji,0,Unknown,Japan,Fiji,"Albert Park 1, Suva",Suva,Japan,bat,Japan,unknown,T20,Japan,120,10,22.5,Fiji,97,7,21.3,2025,9,Japan,Fiji,120.0,97.0,completed,1640.0787620776,1452.25796791636,187.82079416124,0.8,0.6,0.7,0.4,1.0
-436598013,2025-09-06,2025,Japan Women tour of Fiji,0,Unknown,Japan,Fiji,"Albert Park 1, Suva",Suva,Japan,bat,Japan,unknown,T20,Japan,155,5,22.0,Fiji,51,10,14.2,2025,9,Japan,Fiji,155.0,51.0,completed,1648.18379037065,1444.1529396233,204.030850747356,0.8,0.6,0.8,0.4,1.0
8073499027,2025-09-06,2025,Czech Republic Women tour of Estonia,0,Unknown,Czech Republic,Estonia,Estonian National Cricket and Rugby Field,Tallinn,Estonia,field,Estonia,unknown,T20,Czech Republic,107,6,25.0,Estonia,108,9,27.2,2025,9,Czech Republic,Estonia,107.0,108.0,completed,1367.58260447496,1367.71606815699,-0.133463682033835,0.2,0.4,0.1,0.3,0.5
4012749165,2025-09-06,2025,Sri Lanka tour of Zimbabwe,0,Unknown,Sri Lanka,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,unknown,T20,Sri Lanka,80,10,17.8,Zimbabwe,84,5,14.7,2025,9,Sri Lanka,Zimbabwe,80.0,84.0,completed,1659.92121305642,1604.86656907104,55.0546439853849,0.5,0.8,0.45,0.4,0.75
